평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,자료구입비(천원)
2024,LIBTYPE000002,20601110068,영등포생각공장도서관,서울,영등포구,11607,2,3022,37798,8400
2024,LIBTYPE000002,2060141205,용인시양지해밀도서관,경기,용인시,47772,1,5507,40142,30427
2024,LIBTYPE000002,2060142045,원주시 그림책 도서관,강원,원주시,17133,3,1948,31357,6593
2024,LIBTYPE000002,2060141268,의왕시백운호수도서관,경기,의왕시,18697,3,4247,59587,63189
2024,LIBTYPE000002,2060123031,인천광역시마전도서관,인천,서구,64222,4,63853,199336,132334
2024,LIBTYPE000002,2060144013,장항농어촌공공도서관,충남,서천군,76064,4,982,20494,26543
2024,LIBTYPE000002,2060145033,전주시립쪽구름도서관,전북,전주시,38784,3,3048,28992,47867
2024,LIBTYPE000002,2060143015,진천군립광혜원도서관,충북,진천군,72079,2,28435,28435,33600
2024,LIBTYPE000002,2060142034,춘천시립청소년도서관,강원,춘천시,70949,6,75077,160603,172104
2024,LIBTYPE000002,2060142036,평창군립대관령도서관,강원,평창군,19361,2,684,15450,17215
2024,LIBTYPE000002,2060141225,평택시립배다리도서관,경기,평택시,251238,12,27142,639251,300400
2024,LIBTYPE000002,2060147042,포항시립구룡포도서관,경북,포항시,24510,1,7409,20294,15597
2024,LIBTYPE000002,2060141254,화성시립노을빛도서관,경기,화성시,33680,3,7379,103106,75479
2024,LIBTYPE000002,2060111057,구로구립 온누리도서관,서울,구로구,30520,1,759,11734,26025
2024,LIBTYPE000002,2060141279,남양주시 정약용도서관,경기,남양주시,190511,10.5,27847,403681,149680
2024,LIBTYPE000002,2060122022,수성구립 무학숲도서관,대구,수성구,18232,1,6942,82070,17070
2024,LIBTYPE000002,2060122004,수성구립 책숲길도서관,대구,수성구,34422,1,6064,56525,31520
2024,LIBTYPE000002,2060144045,아산시 배방월천도서관,충남,아산시,20253,5,189,1056,335854
2024,LIBTYPE000002,2060144038,아산시 탕정온샘도서관,충남,아산시,79155,4,11078,251489,134440
2024,LIBTYPE000002,2060148041,양산시립 윤현진도서관,경남,양산시,31055,3,7508,50608,54149
2024,LIBTYPE000002,2060141102,양평 양서친환경도서관,경기,양평군,54196,2,2721,57243,64416
2024,LIBTYPE000002,2060123010,인천광역시 율목도서관,인천,중구,84586,6,2250,58082,80889
2024,LIBTYPE000002,2050121006,해운대도서관 우동분관,부산,해운대구,105145,4,32982,84948,79900
2024,LIBTYPE000002,2050141008,경기도교육청과천도서관,경기,과천시,163203,19,25728,233965,232054
2024,LIBTYPE000002,2050141005,경기도교육청광주도서관,경기,광주시,93786,7,3156,34457,130846
2024,LIBTYPE000002,2050141003,경기도교육청김포도서관,경기,김포시,78024,7,1459,42737,101854
2024,LIBTYPE000002,2050141007,경기도교육청성남도서관,경기,성남시,224227,18,29485,151783,199654
2024,LIBTYPE000002,2050141001,경기도교육청중앙도서관,경기,수원시,148433,17,2212,101787,653337
2024,LIBTYPE000002,2050141011,경기도교육청평생학습관,경기,수원시,697623,20,6516,148841,186080
2024,LIBTYPE000002,2050141002,경기도교육청평택도서관,경기,평택시,100901,8,1933,48663,89719
2024,LIBTYPE000002,2050141004,경기도교육청포천도서관,경기,포천시,68936,8,526,6818,65328
2024,LIBTYPE000002,2050141009,경기도교육청화성도서관,경기,화성시,96892,7,4107,85716,156994
2024,LIBTYPE000002,2050147028,경상북도교육청정보센터,경북,경산시,176765,12,7816,282370,556400
2024,LIBTYPE000002,2060141059,고양시립아람누리도서관,경기,고양시,177392,7,30881,261639,172201
2024,LIBTYPE000002,2060124001,광주광역시립무등도서관,광주,북구,377300,17,10860,213244,319188
2024,LIBTYPE000002,2060124002,광주광역시립사직도서관,광주,남구,256626,4,7271,141243,159594
2024,LIBTYPE000002,2060124003,광주광역시립산수도서관,광주,동구,223216,3,6364,135253,159594
2024,LIBTYPE000002,2060124008,광주남구문화정보도서관,광주,남구,95450,4,6170,91742,61148
2024,LIBTYPE000002,2060147031,구미시립상모정수도서관,경북,구미시,98037,2,5014,98890,50719
2024,LIBTYPE000002,2050122001,국채보상운동기념도서관,대구,중구,524121,15,19072,285686,426863
2024,LIBTYPE000002,2060145011,김제시립도서관금구분관,전북,김제시,27655,1,299,2256,7000
2024,LIBTYPE000002,2060145010,김제시립도서관만경분관,전북,김제시,26928,1,438,5597,15000
2024,LIBTYPE000002,20601110026,내를건너서숲으로도서관,서울,은평구,63666,8,62867,82895,61907
2024,LIBTYPE000002,2050122010,대구2.28기념학생도서관,대구,동구,293421,24,59439,429577,459874
2024,LIBTYPE000002,2050122005,대구광역시립남부도서관,대구,남구,336644,13,11291,258315,173808
2024,LIBTYPE000002,2050122011,대구광역시립달성도서관,대구,달성군,144761,9,6230,228763,223577
2024,LIBTYPE000002,2050122003,대구광역시립동부도서관,대구,동구,314857,10,9355,227102,110000
2024,LIBTYPE000002,2050122009,대구광역시립두류도서관,대구,달서구,283667,12,47871,186727,141606
2024,LIBTYPE000002,2050122008,대구광역시립북부도서관,대구,북구,263141,15,14696,316791,241188
2024,LIBTYPE000002,2050122006,대구광역시립서부도서관,대구,서구,312839,13,10187,236235,197234
2024,LIBTYPE000002,2050122007,대구광역시립수성도서관,대구,수성구,303671,12,14161,350489,154546
2024,LIBTYPE000002,2060141081,동두천꿈나무정보도서관,경기,동두천시,147350,3,3898,67309,31555
2024,LIBTYPE000002,2060145020,무주형설지공군립도서관,전북,무주군,47167,4,10657,20032,59500
2024,LIBTYPE000002,2050121007,부산광역시립구덕도서관,부산,서구,105116,10,6605,153443,164403
2024,LIBTYPE000002,2050121009,부산광역시립구포도서관,부산,북구,285643,15,66668,194508,317776
2024,LIBTYPE000002,2050121012,부산광역시립명장도서관,부산,동래구,158945,9,5438,110771,176500
2024,LIBTYPE000002,2050121005,부산광역시립반송도서관,부산,해운대구,138646,10,3361,51564,147101
2024,LIBTYPE000002,2050121004,부산광역시립부전도서관,부산,부산진구,276085,2,0,0,0
2024,LIBTYPE000002,2050121010,부산광역시립사하도서관,부산,사하구,117941,9,7455,162117,198747
2024,LIBTYPE000002,2050121008,부산광역시립서동도서관,부산,금정구,116996,10,3367,71985,125097
2024,LIBTYPE000002,2050121001,부산광역시립시민도서관,부산,부산진구,709259,28,33513,627395,791594
2024,LIBTYPE000002,2050121011,부산광역시립연산도서관,부산,연제구,141319,10,10455,156793,159765
2024,LIBTYPE000002,2050121002,부산광역시립중앙도서관,부산,중구,298017,16,41768,113918,329300
2024,LIBTYPE000002,2060141267,부천시립별빛마루도서관,경기,부천시,87931,13,24541,401842,152649
2024,LIBTYPE000002,2060141285,부천시립역곡밝은도서관,경기,부천시,13171,1,7163,57914,55468
2024,LIBTYPE000002,2060143027,생거진천혁신도시도서관,충북,진천군,69612,3,27115,97643,85004
2024,LIBTYPE000002,2060141218,수원시광교푸른숲도서관,경기,수원시,64217,4,25398,227799,74780
2024,LIBTYPE000002,2060146031,순천시립조례호수도서관,전남,순천시,88721,3,6921,81573,61589
2024,LIBTYPE000002,20601110030,어린이청소년국학도서관,서울,종로구,24686,3,8517,14584,74417
2024,LIBTYPE000002,2060123007,인천광역시립수봉도서관,인천,미추홀구,109999,8,4087,66939,80449
2024,LIBTYPE000002,2060123006,인천광역시립영종도서관,인천,중구,111829,9,5637,100120,77689
2024,LIBTYPE000002,2060123001,인천광역시미추홀도서관,인천,남동구,600440,14.5,17589,304652,550000
2024,LIBTYPE000002,2060111047,중곡문화체육센터도서관,서울,광진구,79169,4,13683,189314,88849
2024,LIBTYPE000002,2060111019,중랑구립면목정보도서관,서울,중랑구,103768,4,23485,113968,56155
2024,LIBTYPE000002,2060148033,중리초등복합시설도서관,경남,창원시,106356,1,14458,34001,59278
2024,LIBTYPE000002,2060143029,충주어린이청소년도서관,충북,충주시,32678,3,2694,36232,19694
2024,LIBTYPE000002,2050143016,충청북도중원교육문화원,충북,충주시,72064,16,28753,103472,120210
2024,LIBTYPE000002,2060147026,포항시립동해석곡도서관,경북,포항시,40308,2,685,15775,18248
2024,LIBTYPE000002,2060147001,포항시립포은중앙도서관,경북,포항시,244020,15,21737,364255,195718
2024,LIBTYPE000002,2030122005,꿈꾸는마을도서관 도토리,대구,북구,19292,1,155,6730,10000
2024,LIBTYPE000002,20601110053,마포구립 소금나루도서관,서울,마포구,45522,3,13587,179487,63612
2024,LIBTYPE000002,2060141270,성남시 책테마파크도서관,경기,성남시,9151,1,4248,20334,10751
2024,LIBTYPE000002,2060144046,아산시 음봉어울샘도서관,충남,아산시,25853,6,2912,36264,136610
2024,LIBTYPE000002,2060145032,완주군립 둔산영어도서관,전북,완주군,59926,2,1928,41864,27747
2024,LIBTYPE000002,2060141259,의왕시 포일어울림도서관,경기,의왕시,24461,3,6886,116594,40311
2024,LIBTYPE000002,2060145008,익산시립도서관 마동분관,전북,익산시,256337,3,6286,110557,113372
2024,LIBTYPE000002,2030111009,지샘터 올림픽공원도서관,서울,송파구,16469,2,2296,26890,9600
2024,LIBTYPE000002,20601110063,강남구립개포하늘꿈도서관,서울,강남구,31953,10,21566,322288,96299
2024,LIBTYPE000002,2060111006,강북청소년문화정보도서관,서울,강북구,45046,6,4364,24920,27821
2024,LIBTYPE000002,2050141010,경기도교육청의정부도서관,경기,의정부시,113763,7,1849,116182,103014
2024,LIBTYPE000002,2060122012,대구광역시북구대현도서관,대구,북구,72381,4,6051,117314,82197
2024,LIBTYPE000002,2050121014,부산광역시립해운대도서관,부산,해운대구,216816,16,27812,540694,300000
2024,LIBTYPE000002,20601110062,서초구립방배숲환경도서관,서울,서초구,41086,10,17759,139150,126443
2024,LIBTYPE000002,20601110043,성동구립매봉산숲속도서관,서울,성동구,10885,5,3470,30821,23410
2024,LIBTYPE000002,20601110005,소나무언덕잠실본동도서관,서울,송파구,29695,2,22185,47717,23061
2024,LIBTYPE000002,2060141028,용인시구갈희망누리도서관,경기,용인시,41695,0,6341,64406,22676
2024,LIBTYPE000002,2050146004,전라남도교육청광양도서관,전남,광양시,110105,7,2971,72965,105759
2024,LIBTYPE000002,2050146008,전라남도교육청구례도서관,전남,구례군,53995,4,1371,47814,69800
2024,LIBTYPE000002,2050146002,전라남도교육청나주도서관,전남,나주시,290467,15,4194,171898,506020
2024,LIBTYPE000002,2050146003,전라남도교육청남평도서관,전남,나주시,81325,4,1540,19924,62362
2024,LIBTYPE000002,2050146006,전라남도교육청담양도서관,전남,담양군,121750,6,2420,102793,135200
2024,LIBTYPE000002,2050146001,전라남도교육청목포도서관,전남,목포시,251146,19,4113,136118,193000
2024,LIBTYPE000002,2050146015,전라남도교육청무안도서관,전남,무안군,81712,4,884,33399,73730
2024,LIBTYPE000002,2050146010,전라남도교육청벌교도서관,전남,보성군,72802,4,7415,33919,78800
2024,LIBTYPE000002,2050146009,전라남도교육청보성도서관,전남,보성군,92242,6,1185,37294,108847
2024,LIBTYPE000002,2050146017,전라남도교육청영광도서관,전남,영광군,101502,6,2564,89016,112539
2024,LIBTYPE000002,2050146014,전라남도교육청영암도서관,전남,영암군,75759,3,497,24189,69380
2024,LIBTYPE000002,2050146018,전라남도교육청장성도서관,전남,장성군,133466,7,105834,105834,154500
2024,LIBTYPE000002,2050146012,전라남도교육청장흥도서관,전남,장흥군,66414,4,1323,33999,69142
2024,LIBTYPE000002,2050146019,전라남도교육청진도도서관,전남,진도군,93429,4,1123,29644,66133
2024,LIBTYPE000002,2050146016,전라남도교육청함평도서관,전남,함평군,71733,4,671,21345,66700
2024,LIBTYPE000002,2050146013,전라남도교육청해남도서관,전남,해남군,91002,5,1295,37137,85759
2024,LIBTYPE000002,2050146011,전라남도교육청화순도서관,전남,화순군,106174,6,2246,74832,85416
2024,LIBTYPE000002,2060145015,정읍시립도서관신태인분관,전북,정읍시,59487,2,105,21254,40000
2024,LIBTYPE000002,2050144017,충청남도교육청평생교육원,충남,천안시,174832,9,2442,131734,129000
2024,LIBTYPE000002,2060141077,포천시립영중꿈나무도서관,경기,포천시,11683,0,273,4527,11296
2024,LIBTYPE000002,2060147035,포항시립어린이영어도서관,경북,포항시,27282,1,1757,38184,24050
2024,LIBTYPE000002,2060141231,화성시립다원이음터도서관,경기,화성시,89153,4,17413,305383,81913
2024,LIBTYPE000002,2060141255,화성시립서연이음터도서관,경기,화성시,50334,4,77980,283622,104244
2024,LIBTYPE000002,2060141241,화성시립송린이음터도서관,경기,화성시,68158,1,9971,209176,118111
2024,LIBTYPE000002,2060141249,화성시립왕배푸른숲도서관,경기,화성시,61000,5,18171,359916,136960
2024,LIBTYPE000002,2050148012,경상남도교육청 거제도서관,경남,거제시,125421,7,9786,316191,156040
2024,LIBTYPE000002,2050148023,경상남도교육청 거창도서관,경남,거창군,56064,4,15864,63821,85560
2024,LIBTYPE000002,2050148018,경상남도교육청 고성도서관,경남,고성군,104760,7,13843,66253,109560
2024,LIBTYPE000002,2050148007,경상남도교육청 김해도서관,경남,김해시,257910,18,14171,300866,262767
2024,LIBTYPE000002,2050148016,경상남도교육청 남지도서관,경남,창녕군,91813,4,2246,47853,52400
2024,LIBTYPE000002,2050148019,경상남도교육청 남해도서관,경남,남해군,91613,4,1975,44367,48100
2024,LIBTYPE000002,2050148002,경상남도교육청 마산도서관,경남,창원시,294064,15,11713,308042,253488
2024,LIBTYPE000002,2050148009,경상남도교육청 밀양도서관,경남,밀양시,95488,6,1340,27229,83660
2024,LIBTYPE000002,2050148006,경상남도교육청 사천도서관,경남,사천시,97598,7,10774,94148,80060
2024,LIBTYPE000002,2050148021,경상남도교육청 산청도서관,경남,산청군,89578,4,2576,26962,75060
2024,LIBTYPE000002,2050148017,경상남도교육청 양산도서관,경남,양산시,131038,6,8353,161617,122760
2024,LIBTYPE000002,2050148013,경상남도교육청 의령도서관,경남,의령군,77699,6,2241,42483,97240
2024,LIBTYPE000002,2050148003,경상남도교육청 진동도서관,경남,창원시,100507,5,2252,49898,70964
2024,LIBTYPE000002,2050148011,경상남도교육청 진양도서관,경남,진주시,123499,5,3864,103849,94460
2024,LIBTYPE000002,2050148008,경상남도교육청 진영도서관,경남,김해시,89395,5,2087,34202,80260
2024,LIBTYPE000002,2050148015,경상남도교육청 창녕도서관,경남,창녕군,123429,7,14245,54848,77992
2024,LIBTYPE000002,2050148001,경상남도교육청 창원도서관,경남,창원시,343743,20,15793,382137,218779
2024,LIBTYPE000002,2050148004,경상남도교육청 통영도서관,경남,통영시,109652,6,2788,52969,100060
2024,LIBTYPE000002,2050148010,경상남도교육청 하남도서관,경남,밀양시,81145,4,5714,29519,84060
2024,LIBTYPE000002,2050148020,경상남도교육청 하동도서관,경남,하동군,89324,6,11531,52187,83292
2024,LIBTYPE000002,2050148014,경상남도교육청 함안도서관,경남,함안군,81649,6,19084,81934,95060
2024,LIBTYPE000002,2050148022,경상남도교육청 함양도서관,경남,함양군,96840,5,10055,57733,92628
2024,LIBTYPE000002,2050148024,경상남도교육청 합천도서관,경남,합천군,71002,5,2044,45927,69380
2024,LIBTYPE000002,2050147021,경상북도교육청 고령도서관,경북,고령군,65696,4,1113,29562,55700
2024,LIBTYPE000002,2050147001,경상북도교육청 구미도서관,경북,구미시,236528,13,6774,277250,202663
2024,LIBTYPE000002,2050147012,경상북도교육청 금호도서관,경북,영천시,71230,4,13647,50703,54790
2024,LIBTYPE000002,2050147025,경상북도교육청 봉화도서관,경북,봉화군,86959,3,7537,26661,77840
2024,LIBTYPE000002,2050147003,경상북도교육청 상주도서관,경북,상주시,188663,13,5421,140518,157232
2024,LIBTYPE000002,2050147023,경상북도교육청 성주도서관,경북,성주군,83320,6,1399,49613,52000
2024,LIBTYPE000002,2050147002,경상북도교육청 안동도서관,경북,안동시,223877,13,4497,123126,170000
2024,LIBTYPE000002,2050147019,경상북도교육청 영덕도서관,경북,영덕군,56194,5,1696,43836,46495
2024,LIBTYPE000002,2050147018,경상북도교육청 영양도서관,경북,영양군,88455,4,829,23215,65000
2024,LIBTYPE000002,2050147004,경상북도교육청 영일도서관,경북,포항시,95320,4,3011,117862,60680
2024,LIBTYPE000002,2050147024,경상북도교육청 예천도서관,경북,예천군,64414,4,8007,24196,60000
2024,LIBTYPE000002,2050147008,경상북도교육청 외동도서관,경북,경주시,86760,4,1419,43297,54940
2024,LIBTYPE000002,2050147027,경상북도교육청 울릉도서관,경북,울릉군,88417,2,468,12150,61127
2024,LIBTYPE000002,2050147026,경상북도교육청 울진도서관,경북,울진군,94890,4,1550,52891,69600
2024,LIBTYPE000002,2050147016,경상북도교육청 의성도서관,경북,의성군,93364,5,1305,37925,70380
2024,LIBTYPE000002,2050147006,경상북도교육청 점촌도서관,경북,문경시,67806,5,1275,47531,68811
2024,LIBTYPE000002,2050147020,경상북도교육청 청도도서관,경북,청도군,93289,7,2296,61931,66599
2024,LIBTYPE000002,2050147017,경상북도교육청 청송도서관,경북,청송군,78053,4,761,24367,66417
2024,LIBTYPE000002,2050147022,경상북도교육청 칠곡도서관,경북,칠곡군,63553,4,1370,45336,64336
2024,LIBTYPE000002,2060141157,남양주시 진접푸른숲도서관,경기,남양주시,103376,4,10728,151957,48483
2024,LIBTYPE000002,2060123025,인천광역시 영종하늘도서관,인천,중구,97252,4,11992,248804,153890
2024,LIBTYPE000002,2060123024,인천광역시 청라국제도서관,인천,서구,101313,4,83665,225939,126599
2024,LIBTYPE000002,2060123026,인천광역시 청라호수도서관,인천,서구,119350,4,15953,279788,146609
2024,LIBTYPE000002,2060149013,제주특별자치도 한라도서관,제주,제주시,320969,11,116756,411427,206993
2024,LIBTYPE000002,2050141006,경기도교육청여주가남도서관,경기,여주시,81917,6,1065,30360,75600
2024,LIBTYPE000002,2050124001,광주광역시교육청중앙도서관,광주,동구,187968,9,6440,104971,95400
2024,LIBTYPE000002,2060125004,대전광역시 동구 가오도서관,대전,동구,126725,5,6550,192180,95925
2024,LIBTYPE000002,2060125002,대전광역시 동구 용운도서관,대전,동구,124759,4,5048,129790,96924
2024,LIBTYPE000002,2060125005,대전광역시 동구 판암도서관,대전,동구,36562,1,1499,24472,20996
2024,LIBTYPE000002,2060121022,부산광역시 남구 분포도서관,부산,남구,83119,4,10390,219167,109936
2024,LIBTYPE000002,2060111017,서대문구립이진아기념도서관,서울,서대문구,182834,11,10802,190308,187536
2024,LIBTYPE000002,2050111001,서울특별시교육청강남도서관,서울,강남구,145851,14,7767,169305,165250
2024,LIBTYPE000002,2050111002,서울특별시교육청강동도서관,서울,강동구,171618,16,11058,240920,194064
2024,LIBTYPE000002,2050111003,서울특별시교육청강서도서관,서울,강서구,228712,24,9131,255038,226002
2024,LIBTYPE000002,2050111004,서울특별시교육청개포도서관,서울,강남구,139840,7,5125,51058,101318
2024,LIBTYPE000002,2050111005,서울특별시교육청고척도서관,서울,구로구,221023,17,38435,132709,207998
2024,LIBTYPE000002,2050111006,서울특별시교육청구로도서관,서울,구로구,158327,14,10213,188507,183106
